,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender,sentiment
132,132,132,132,229,275,2019-04-21 09:49:22.000,1.1199009256725464e+18,1.1199009256725464e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Tengo unas pechugas de codorniz maravillosas que hoy caducan. Ideas. Como puedo hacermelas? Recetas sencillas, por favor",Dani,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['codorniz', 'pechuga']",338.0,0.0,15.239999999999998,48.1,144.0,0.0,"['Productos avicolas', 'Productos avicolas']",female,Neutral
133,133,133,133,230,276,2019-04-21 09:51:04.000,1.1199013543471718e+18,1.1199013543471718e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Yo nunca he comido torrijas ni quiero bc que asco,Montse,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",female,Neutral
134,134,134,134,231,277,2019-04-21 09:51:50.000,1.1199015497303776e+18,1.1199015497303776e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}","@DanielBF91 Rehogas cebolla en juliana a fuego medio, cuando estan transpatente echas un poco de azucar y carameliz… https://t.co/H2b9Van0Gn",Orfi,España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes,['cebolla'],26.0,5.3,0.0,1.125,0.0,1.8,['Vegetales'],female,Positive
135,135,135,135,232,278,2019-04-21 09:52:08.000,1.1199016255885148e+18,1.1199016255885148e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@Loreniis_Onlyou vino o ron?,Sara,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],female,Neutral
136,136,136,136,235,281,2019-04-21 09:54:20.000,1.1199021756589548e+18,1.1199021756589548e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@farleando No me vale! Hoy una pasta infumable y una ensaladilla q se quedó allí. 🤦🏻‍♂️
Es contratar un buen cateri… https://t.co/XHQd5jKkni",trinkel,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados'],,Positive
137,137,137,137,236,282,2019-04-21 09:54:51.000,1.1199023075865888e+18,1.1199023075865888e+18,es,"{'id': '7400978d92ca9bf5', 'url': 'https://api.twitter.com/1.1/geo/id/7400978d92ca9bf5.json', 'place_type': 'city', 'name': 'Riba-roja de Túria', 'full_name': 'Riba-roja de Túria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.606599, 39.468742], [-0.606599, 39.567653], [-0.513865, 39.567653], [-0.513865, 39.468742]]]}, 'attributes': {}}",Cuando la felicidad pasa por un buen arroz al horno... https://t.co/wZMjC4dlmm,Ferran,España,Riba-roja de Túria,"(-0.606599, 39.468742)",Madrid,yes,['arroz'],387.0,172.0,0.9,7.0,0.0,0.2,['Cereales y derivados'],male,Positive
138,138,138,138,239,285,2019-04-21 09:57:00.000,1.119902848991531e+18,1.119902848991531e+18,es,"{'id': 'c04ab4c8fd0c2b53', 'url': 'https://api.twitter.com/1.1/geo/id/c04ab4c8fd0c2b53.json', 'place_type': 'city', 'name': 'San Vicente de la Barquera', 'full_name': 'San Vicente de la Barquera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.44711, 43.320018], [-4.44711, 43.405868], [-4.332497, 43.405868], [-4.332497, 43.320018]]]}, 'attributes': {}}","La crema liebaniega bien hecha es un platazo, sin lugar a dudas.",Eric,España,San Vicente de la Barquera,"(-4.44711, 43.320018)",Asturias,yes,['crema'],159.0,22.3,5.36,4.9,120.0,0.3,['Productos lacteos'],male,Neutral
139,139,139,139,240,286,2019-04-21 09:59:26.000,1.119903458973356e+18,1.119903458973356e+18,es,"{'id': '5271c69733a1844d', 'url': 'https://api.twitter.com/1.1/geo/id/5271c69733a1844d.json', 'place_type': 'city', 'name': 'San Roque', 'full_name': 'San Roque, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.439296, 36.16818], [-5.439296, 36.337794], [-5.252798, 36.337794], [-5.252798, 36.16818]]]}, 'attributes': {}}","Y mi hígado hizo PUM, ya está aquí la guerra",Rocío,España,San Roque,"(-5.439296, 36.16818)",Cantabria,yes,['hígado'],137.0,1.2,4.7,22.12,492.0,0.0,['Carnes'],female,Neutral
140,140,140,140,241,287,2019-04-21 10:00:15.000,1.1199036679294524e+18,1.1199036679294524e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Para los que vivimos en Barcelona, y sobretodo los que estamos en El Clot: hay un pavo haciéndose pasar por este ch… https://t.co/ajepzNKmfF",Egosexual,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,['Productos avicolas'],,Neutral
141,141,141,141,242,288,2019-04-21 10:01:10.000,1.1199038986413384e+18,1.1199038986413384e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Para los que vivimos en Barcelona, y sobretodo los que estamos en El Clot: hay un pavo haciéndose pasar por este ch… https://t.co/Q8CQ6dwZ2Q",Egosexual,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,['Productos avicolas'],,Neutral
142,142,142,142,243,289,2019-04-21 10:02:01.000,1.1199041125088544e+18,1.1199041125088544e+18,es,"{'id': '01fbe58420844d9e', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe58420844d9e.json', 'place_type': 'neighborhood', 'name': 'Rejas', 'full_name': 'Rejas, Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.603958, 40.437985], [-3.603958, 40.450122], [-3.5349589999999997, 40.450122], [-3.5349589999999997, 40.437985]]]}, 'attributes': {}}","A ver una pregunta si alguien sabe, que tiene que ver huevos de chocolate con la Resurrección del señor Jesucristo?",Stephanie,España,Rejas,"(-3.603958, 40.437985)",Cataluña,yes,"['huevo', 'chocolate']",421.33,59.53,41.63,19.79,405.0,0.53,"['Productos lacteos', 'Dulces']",female,Positive
143,143,143,143,246,292,2019-04-21 10:04:56.000,1.1199048437103044e+18,1.1199048437103044e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@contadordekm Con las torrijas hubiera tenido para la vuelta jajaja,Raimundo,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",male,Neutral
144,144,144,144,248,294,2019-04-21 10:08:33.000,1.1199057551912182e+18,1.1199057551912182e+18,es,"{'id': '4a9a5ef24ead5dc9', 'url': 'https://api.twitter.com/1.1/geo/id/4a9a5ef24ead5dc9.json', 'place_type': 'city', 'name': 'Osor', 'full_name': 'Osor, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.499912, 41.899226], [2.499912, 42.001617], [2.617461, 42.001617], [2.617461, 41.899226]]]}, 'attributes': {}}",@Krlos_MG Ola jipi. Ya salen las patatas https://t.co/1i93ZS2Z87,Lluís,Spain,Osor,"(2.499912, 41.899226)",Cataluña,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,['Vegetales'],male,Positive
145,145,145,145,249,295,2019-04-21 10:08:56.000,1.1199058509850132e+18,1.1199058509850132e+18,es,"{'id': '834b46bd71a9318e', 'url': 'https://api.twitter.com/1.1/geo/id/834b46bd71a9318e.json', 'place_type': 'city', 'name': 'Mancha Real', 'full_name': 'Mancha Real, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.6691979999999997, 37.753402], [-3.6691979999999997, 37.957868], [-3.558809, 37.957868], [-3.558809, 37.753402]]]}, 'attributes': {}}",@Ernesto_Alba @eldiarioes Vamos a darle la vuelta a la tortilla. Vamos a ganar el 28-A. Nuestro mayor enemigo: la abstención.,Josep,España,Mancha Real,"(-3.6691979999999997, 37.753402)",Cataluña,yes,['tortilla'],170.0,0.4,12.28,14.6,350.0,0.0,['Productos avícolas'],male,Neutral
146,146,146,146,250,296,2019-04-21 10:09:52.000,1.1199060879547884e+18,1.1199060879547884e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}",comiendo carne de membrillo pa olvidarme de ese chiquillo,marikilla,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],female,Neutral
147,147,147,147,253,299,2019-04-21 10:11:58.000,1.1199066165753938e+18,1.1199066165753938e+18,es,"{'id': 'ede0302bb656ff82', 'url': 'https://api.twitter.com/1.1/geo/id/ede0302bb656ff82.json', 'place_type': 'city', 'name': 'Vilagarcía de Arousa', 'full_name': 'Vilagarcía de Arousa, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.808807, 42.545482], [-8.808807, 42.645911], [-8.684693, 42.645911], [-8.684693, 42.545482]]]}, 'attributes': {}}","Nuestra pizza Valentino Rossi. Probarla , está riquísima, su toque de tomate 🍅 en rodajas, champiñones 🍄 , mozzarel… https://t.co/VsHvyYCkRC",Dolce,España,Vilagarcía de Arousa,"(-8.808807, 42.545482)",Castilla la Mancha,yes,"['pizza', 'champiñones', 'piñones']",1186.0,38.2,72.71000000000002,24.0,16.0,6.1,"['Comida rapida', 'Vegetales', 'Frutos secos']",female,Neutral
148,148,148,148,254,302,2019-04-21 10:13:00.000,1.1199068760853012e+18,1.1199068760853012e+18,es,"{'id': '0582a9b00201cfd7', 'url': 'https://api.twitter.com/1.1/geo/id/0582a9b00201cfd7.json', 'place_type': 'city', 'name': 'La Almunia de Doña Godina', 'full_name': 'La Almunia de Doña Godina, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.453744, 41.430098], [-1.453744, 41.522403], [-1.277952, 41.522403], [-1.277952, 41.430098]]]}, 'attributes': {}}","Lo mejor de Semana Santa, las torrijas. #Alzheimer #yayaynieta #laszapatillasdeAlo #trocitoatrocito en La Almunia d… https://t.co/3AJiEyfohn",Alodia,España,La Almunia de Doña Godina,"(-1.453744, 41.430098)",Islas Canarias,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",female,Neutral
149,149,149,149,256,304,2019-04-21 10:13:50.000,1.1199070857125478e+18,1.1199070857125478e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",FELIZ PASCUAAA!este momento mágico que nadie os lo quiten en encontrar estos huevos de chocolate en casa o jardín o… https://t.co/VaHTp9AGEv,Innocence,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['huevo', 'chocolate']",421.33,59.53,41.63,19.79,405.0,0.53,"['Productos lacteos', 'Dulces']",male,Positive
150,150,150,150,257,305,2019-04-21 10:13:52.000,1.1199070914461408e+18,1.1199070914461408e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@victorflores @Gerbarcal A parte que el Rocío es en Pentecostés... Sacarlo ahora es manipulación y mala leche.,cristian,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['té', 'leche']",101.0,7.15,6.1654,4.76,21.0,0.0,"['Bebidas', 'Productos lacteos']",male,Neutral
151,151,151,151,258,306,2019-04-21 10:16:26.000,1.1199077407118296e+18,1.1199077407118296e+18,es,"{'id': '014b9059427d84cb', 'url': 'https://api.twitter.com/1.1/geo/id/014b9059427d84cb.json', 'place_type': 'neighborhood', 'name': 'Gaztambide', 'full_name': 'Gaztambide, Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.718394, 40.430149], [-3.718394, 40.439156], [-3.711124, 40.439156], [-3.711124, 40.430149]]]}, 'attributes': {}}","@lalalalia @JesusGallent Además, antes todo el mundo comía cocido. ¿Cuántos de generación Z son amantes del cocido?… https://t.co/zczIvtRvtA",Álvaro,España,Gaztambide,"(-3.718394, 40.430149)",Madrid,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,['Carnes'],male,Neutral
152,152,152,152,260,310,2019-04-21 10:21:17.000,1.119908959081517e+18,1.119908959081517e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","Prometo que son las últimas ya...palabrita😜👇🏼.
.
Hoy las traigo un poquito más especiales, con crema de naranja y a… https://t.co/Cgtg3sbp6n",name,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,"['crema', 'naranja']",235.0,39.5,5.36,6.5,120.0,4.3,"['Productos lacteos', 'Frutas']",,Positive
153,153,153,153,261,311,2019-04-21 10:21:53.000,1.1199091089105224e+18,1.1199091089105224e+18,es,"{'id': '590e9f3315ea23a7', 'url': 'https://api.twitter.com/1.1/geo/id/590e9f3315ea23a7.json', 'place_type': 'city', 'name': 'Santander', 'full_name': 'Santander, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889051, 43.434462], [-3.889051, 43.494818], [-3.763247, 43.494818], [-3.763247, 43.434462]]]}, 'attributes': {}}",@BioBuru Porque es un juego de niños y todos se merecen comer chocolate al final del juego?,ro,España,Santander,"(-3.889051, 43.434462)",Andalucía,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],female,Neutral
154,154,154,154,262,312,2019-04-21 10:22:51.000,1.1199093544283505e+18,1.1199093544283505e+18,es,"{'id': '1f4f6367ccd0ecb2', 'url': 'https://api.twitter.com/1.1/geo/id/1f4f6367ccd0ecb2.json', 'place_type': 'city', 'name': 'Villajoyosa', 'full_name': 'Villajoyosa, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.332115, 38.482334], [-0.332115, 38.562833], [-0.16641899999999998, 38.562833], [-0.16641899999999998, 38.482334]]]}, 'attributes': {}}",Pues a mí no me gustan las torrijas.,,España,Villajoyosa,"(-0.332115, 38.482334)",Cantabria,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",female,Neutral
155,155,155,155,266,317,2019-04-21 10:24:58.000,1.1199098873900768e+18,1.1199098873900768e+18,es,"{'id': '2f5ccbf3d470843b', 'url': 'https://api.twitter.com/1.1/geo/id/2f5ccbf3d470843b.json', 'place_type': 'city', 'name': 'Rota', 'full_name': 'Rota, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.421242, 36.610389], [-6.421242, 36.735029], [-6.2968779999999995, 36.735029], [-6.2968779999999995, 36.610389]]]}, 'attributes': {}}",Os acordáis de las #urtas que cocinamos #alaroteña ? Pues con las #cabezas y parte de la carne hemos cocinado una… https://t.co/JSbhuOTlxj,Pilar,España,Rota,"(-6.421242, 36.610389)",Murcia,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],female,Positive
156,156,156,156,267,318,2019-04-21 10:25:06.000,1.119909920789422e+18,1.119909920789422e+18,es,"{'id': '0281cd84887b72f8', 'url': 'https://api.twitter.com/1.1/geo/id/0281cd84887b72f8.json', 'place_type': 'city', 'name': 'Villanueva de la Cañada', 'full_name': 'Villanueva de la Cañada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.04362, 40.407866], [-4.04362, 40.484639], [-3.936252, 40.484639], [-3.936252, 40.407866]]]}, 'attributes': {}}",Como cuesta sacarse las torrijas #Run #10K,Ramón,España,Villanueva de la Cañada,"(-4.04362, 40.407866)",Andalucía,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",male,Neutral
157,157,157,157,270,321,2019-04-21 10:25:18.000,1.1199099684703232e+18,1.1199099684703232e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@PedritoHistoria Hay gente que cuando hace el test de Facebook ""¿Qué fruta eres?"" Y acepta la Privacidad y Protecci… https://t.co/SRdN24Guup",Dani,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['fruta'],107.0,50.0,0.1,0.9,0.0,1.1,['Frutas'],female,Neutral
158,158,158,158,273,325,2019-04-21 10:28:18.000,1.1199107250430648e+18,1.1199107250430648e+18,es,"{'id': 'b858babfb96ffae4', 'url': 'https://api.twitter.com/1.1/geo/id/b858babfb96ffae4.json', 'place_type': 'city', 'name': 'Benalmádena', 'full_name': 'Benalmádena, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.596977, 36.571241], [-4.596977, 36.62292], [-4.5076789999999995, 36.62292], [-4.5076789999999995, 36.571241]]]}, 'attributes': {}}",A mi un morenazo me regala chocolate y te verde y no me hace falta boda,tetaspasando,España,Benalmádena,"(-4.596977, 36.571241)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],,Negative
159,159,159,159,276,328,2019-04-21 10:30:25.000,1.1199112558698824e+18,1.1199112558698824e+18,es,"{'id': '80c47ac47b13120a', 'url': 'https://api.twitter.com/1.1/geo/id/80c47ac47b13120a.json', 'place_type': 'city', 'name': 'Leitza', 'full_name': 'Leitza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.948976, 43.050484], [-1.948976, 43.165995], [-1.845237, 43.165995], [-1.845237, 43.050484]]]}, 'attributes': {}}","@Errekaor2 Té han cerrado la cuenta ?? Si yo te seguía, bueno ahora té sigo y té seguiré... Jejeje",Iparra,España,Leitza,"(-1.948976, 43.050484)",Andalucía,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas'],,Positive
160,160,160,160,278,331,2019-04-21 10:31:38.000,1.1199115658625556e+18,1.1199115658625556e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@lluis_acosta Es el santo grial. La copa de un carpintero. Si una croqueta precocinada te quita la vida, la de salmón te la da.",Robby,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['salmón'],146.0,0.0,5.93,21.62,45.0,0.0,"['Pescado, moluscos y marisco']",male,Neutral
161,161,161,161,279,332,2019-04-21 10:33:01.000,1.1199119131215708e+18,1.1199119131215708e+18,es,"{'id': '29d2b0eac7d450dc', 'url': 'https://api.twitter.com/1.1/geo/id/29d2b0eac7d450dc.json', 'place_type': 'city', 'name': 'Santa María de Guía de Gran Canaria', 'full_name': 'Santa María de Guía de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.647988999999999, 28.036926], [-15.647988999999999, 28.172012], [-15.583268, 28.172012], [-15.583268, 28.036926]]]}, 'attributes': {}}","Entre el brownie, los chupitos de ron miel, la tontería que me entró anoche y que llevo más de 20 días sin tema que… https://t.co/vd6CAqYLp9",Kevin,España,Santa María de Guía de Gran Canaria,"(-15.647988999999999, 28.036926)",Madrid,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces'],male,Neutral
162,162,162,162,280,333,2019-04-21 10:36:44.000,1.119912845586645e+18,1.119912845586645e+18,es,"{'id': 'da488f9634588a45', 'url': 'https://api.twitter.com/1.1/geo/id/da488f9634588a45.json', 'place_type': 'city', 'name': 'Rivas-Vaciamadrid', 'full_name': 'Rivas-Vaciamadrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.585036, 40.287603], [-3.585036, 40.41127], [-3.469876, 40.41127], [-3.469876, 40.287603]]]}, 'attributes': {}}",@angeljimenez Más vale que esas tres cámaras sean la leche desde el punto de vista técnico... El diseño del módulo… https://t.co/fKXltLwVK1,danidblas,España,Rivas-Vaciamadrid,"(-3.585036, 40.287603)",Islas Canarias,yes,"['té', 'leche']",101.0,7.15,6.1654,4.76,21.0,0.0,"['Bebidas', 'Productos lacteos']",,Positive
163,163,163,163,287,342,2019-04-21 10:40:28.000,1.119913788579504e+18,1.119913788579504e+18,es,"{'id': '9ead943d76285147', 'url': 'https://api.twitter.com/1.1/geo/id/9ead943d76285147.json', 'place_type': 'city', 'name': 'Alcobendas', 'full_name': 'Alcobendas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.701546, 40.501348], [-3.701546, 40.588844], [-3.550223, 40.588844], [-3.550223, 40.501348]]]}, 'attributes': {}}","@jimacl Hace bien, así te veo esos pezones de chocolate",cocoliso,España,Alcobendas,"(-3.701546, 40.501348)",Andalucía,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],male,Positive
164,164,164,164,288,343,2019-04-21 10:41:16.000,1.119913989855744e+18,1.119913989855744e+18,es,"{'id': 'f4cfdf3affa5f276', 'url': 'https://api.twitter.com/1.1/geo/id/f4cfdf3affa5f276.json', 'place_type': 'admin', 'name': 'Tarragona', 'full_name': 'Tarragona, Cataluña', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[0.15950899999999998, 40.522788], [0.15950899999999998, 41.582202], [1.651584, 41.582202], [1.651584, 40.522788]]]}, 'attributes': {}}","Hay ciertas similitudes pero las torrijas y las tostadas francesas no son lo mismo.

@HAutora, ¿podrías preparar un… https://t.co/Md0cEPcGnn",Andrea,España,Tarragona,"(0.15950899999999998, 40.522788)",Cataluña,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",female,Neutral
