,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender,sentiment
164,164,164,164,294,342,2019-04-20 11:07:45.000,1.119558265820582e+18,1.119558265820582e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Me comí todas las torrijas :c,Jatze,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",,Neutral
165,165,165,165,296,344,2019-04-20 11:09:48.000,1.119558781082452e+18,1.119558781082452e+18,es,"{'id': '590e9f3315ea23a7', 'url': 'https://api.twitter.com/1.1/geo/id/590e9f3315ea23a7.json', 'place_type': 'city', 'name': 'Santander', 'full_name': 'Santander, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889051, 43.434462], [-3.889051, 43.494818], [-3.763247, 43.494818], [-3.763247, 43.434462]]]}, 'attributes': {}}",Por qué razón del infierno PICAN LAS CHUCHES https://t.co/7Ai41i4qad,Aleeexia,España,Santander,"(-3.889051, 43.434462)",Murcia,yes,['CHUCHES'],389.0,190.0,0.0,0.4,0.0,0.0,['Dulces'],,Neutral
166,166,166,166,298,346,2019-04-20 11:11:29.000,1.1195592062045224e+18,1.1195592062045224e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}","@ianasagasti @rtve @atresmediacom Siga recogiendo nueces, ande.",María,España,Gijón,"(-5.820977, 43.44168)",Asturias,yes,['nueces'],595.0,3.3,63.28,14.0,0.0,5.2,['Frutos secos'],female,Neutral
167,167,167,167,299,347,2019-04-20 11:13:15.000,1.119559648502272e+18,1.119559648502272e+18,es,"{'id': '0ab1cfe1d3945a22', 'url': 'https://api.twitter.com/1.1/geo/id/0ab1cfe1d3945a22.json', 'place_type': 'city', 'name': 'Las Rozas de Madrid', 'full_name': 'Las Rozas de Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.94958, 40.475009], [-3.94958, 40.574489], [-3.83319, 40.574489], [-3.83319, 40.475009]]]}, 'attributes': {}}","¿Y helado de fresa de postre a diario, no? #unicorniosPodemos #todovale #paganlosdemás 🦄🦄🦄 Podemos promete viajes g… https://t.co/EzMQBzsQqw",Almudena,España,Las Rozas de Madrid,"(-3.94958, 40.475009)",Asturias,yes,"['helado', 'fresa']",264.0,42.2,11.5,4.5,34.0,3.4000000000000004,"['Productos lacteos', 'Frutas']",female,Neutral
168,168,168,168,303,351,2019-04-20 11:16:24.000,1.119560443687854e+18,1.119560443687854e+18,es,"{'id': '07d9cd0d9a883001', 'url': 'https://api.twitter.com/1.1/geo/id/07d9cd0d9a883001.json', 'place_type': 'poi', 'name': 'Calle Mayor (El Palmar)', 'full_name': 'Calle Mayor (El Palmar)', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.16228, 37.940727], [-1.16228, 37.940727], [-1.16228, 37.940727], [-1.16228, 37.940727]]]}, 'attributes': {}}","#FelizSabado 
Mi versión del pollo al limón estilo chino.
Recuerda que somos lo que comemos.🙃🙃🙃🙃🤣😍 https://t.co/SJGNLB1tZD",Jesús,España,Calle Mayor (El Palmar),"(-1.16228, 37.940727)",Madrid,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas'],male,Neutral
169,169,169,169,305,353,2019-04-20 11:17:51.000,1.1195608059749336e+18,1.1195608059749336e+18,es,"{'id': 'c946ff41662058cd', 'url': 'https://api.twitter.com/1.1/geo/id/c946ff41662058cd.json', 'place_type': 'city', 'name': 'Villanueva de Córdoba', 'full_name': 'Villanueva de Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.740465, 38.088568], [-4.740465, 38.415957], [-4.4693819999999995, 38.415957], [-4.4693819999999995, 38.088568]]]}, 'attributes': {}}","Y una Quiche tradicional..!!?? El relleno con puerros, panceta curada y trozos de brie... una royal con nata y yema… https://t.co/j8oiEVpUyB",Juan,España,Villanueva de Córdoba,"(-4.740465, 38.088568)",Castilla y León,yes,"['nata', 'puerros']",226.0,7.1,20.28,4.1099999999999985,70.0,2.8,"['Productos lacteos', 'Vegetales']",male,Neutral
170,170,170,170,306,354,2019-04-20 11:19:51.000,1.1195613108810548e+18,1.1195613108810548e+18,es,"{'id': '2b53b3439c29b85b', 'url': 'https://api.twitter.com/1.1/geo/id/2b53b3439c29b85b.json', 'place_type': 'city', 'name': 'San Sebastián', 'full_name': 'San Sebastián, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.086689, 43.217639], [-2.086689, 43.338104], [-1.888733, 43.338104], [-1.888733, 43.217639]]]}, 'attributes': {}}","Muy bueno el arroz de carabineros y el taco de bonito con piperada, y extraordinario el salmonete en su propio jugo… https://t.co/vmd3PAxUAE",Bonbibendum,España,San Sebastián,"(-2.086689, 43.217639)",Andalucía,yes,['arroz'],387.0,172.0,0.9,7.0,0.0,0.2,['Cereales y derivados'],,Positive
171,171,171,171,307,356,2019-04-20 11:22:52.000,1.1195620711825777e+18,1.1195620711825777e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@dieplavi ¡Ojalá! Ese premio da algo de pasta. Jajajaj,Robby,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados'],male,Neutral
172,172,172,172,308,357,2019-04-20 11:22:58.000,1.1195620961554842e+18,1.1195620961554842e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}",@ejmarin1973 Lo tuyo con el running es igual que lo mío con l cerveza...DIARIO 😂😂,,España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas'],male,Neutral
173,173,173,173,310,359,2019-04-20 11:23:58.000,1.1195623468951716e+18,1.1195623468951716e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","@GuajiroCamborio @sanchezcastejon Si Blas de Lezo era ""Mediohombre"" . Echenique es una alita de pollo",CAVE,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas'],female,Neutral
174,174,174,174,311,360,2019-04-20 11:24:04.000,1.11956237018189e+18,1.11956237018189e+18,es,"{'id': '2361c7fb59f4b3d2', 'url': 'https://api.twitter.com/1.1/geo/id/2361c7fb59f4b3d2.json', 'place_type': 'city', 'name': 'Irun', 'full_name': 'Irun, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.852136, 43.285883], [-1.852136, 43.355479], [-1.729042, 43.355479], [-1.729042, 43.285883]]]}, 'attributes': {}}","👉🏼 Guisante de lágrima 
#irun #restaurante #felixmanso #producto #temporada 🔝 en Felix Manso Ibarla https://t.co/JSlmRbLz7C",SoniaGarciaOlazabal,España,Irun,"(-1.852136, 43.285883)",Andalucía,yes,['Guisante'],67.0,9.7,0.5,5.6,0.0,3.36,['Vegetales'],,Neutral
175,175,175,175,312,362,2019-04-20 11:29:00.000,1.119563611712688e+18,1.119563611712688e+18,es,"{'id': '0e28e46f51946000', 'url': 'https://api.twitter.com/1.1/geo/id/0e28e46f51946000.json', 'place_type': 'poi', 'name': 'Mi Candelita', 'full_name': 'Mi Candelita', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.808724, 43.628619], [-5.808724, 43.628619], [-5.808724, 43.628619], [-5.808724, 43.628619]]]}, 'attributes': {}}",Armonizando 🎼 #alcachofas con #massimodereysilo &amp; #EMbrutnature muy🔝😇 @micandelitaarroceria #bañugues #Asturias 🥂🍾… https://t.co/q9anbQn9tP,EM,España,Mi Candelita,"(-5.808724, 43.628619)",Asturias,yes,['alcachofas'],18.0,1.2,0.16,2.9,0.0,9.4,['Vegetales'],female,Neutral
176,176,176,176,315,366,2019-04-20 11:33:06.000,1.1195646461580412e+18,1.1195646461580412e+18,es,"{'id': 'e88681ebd19bf4f7', 'url': 'https://api.twitter.com/1.1/geo/id/e88681ebd19bf4f7.json', 'place_type': 'city', 'name': 'Tomares', 'full_name': 'Tomares, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.063505, 37.358041], [-6.063505, 37.381903], [-6.02251, 37.381903], [-6.02251, 37.358041]]]}, 'attributes': {}}","@eMeGC Te pasas, ya ni te puedes levantar pa ir a desayunar",vasilanduki,España,Tomares,"(-6.063505, 37.358041)",Madrid,yes,['pasas'],297.0,69.3,0.5,2.46,0.0,6.5,['Frutas'],,Neutral
177,177,177,177,316,367,2019-04-20 11:33:34.000,1.1195647639216374e+18,1.1195647639216374e+18,es,"{'id': 'd151b58850d4cd1e', 'url': 'https://api.twitter.com/1.1/geo/id/d151b58850d4cd1e.json', 'place_type': 'city', 'name': 'Cartagena', 'full_name': 'Cartagena, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.225551, 37.533889], [-1.225551, 37.731143], [-0.688067, 37.731143], [-0.688067, 37.533889]]]}, 'attributes': {}}","#Pizza de jamón y queso de #KebabCartagena en Cartagena, Murcia https://t.co/2cMDFB2oXB",comilonCT,España,Cartagena,"(-1.225551, 37.533889)",Andalucía,yes,"['Pizza', 'queso', 'jamón']",1246.0,22.91,66.4,72.77,174.4,1.7,"['Comida rapida', 'Productos lacteos', 'Carnes']",,Neutral
178,178,178,178,317,368,2019-04-20 11:33:48.000,1.1195648207586386e+18,1.1195648207586386e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}","@ana_urcelay @ehbildu Espero esta no sea la España del pollo sin cabeza, a tumbos, esperando ser desplumado, echado… https://t.co/7aFUKXNJVi",Julia,España,Gijón,"(-5.820977, 43.44168)",Murcia,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas'],female,Neutral
179,179,179,179,320,371,2019-04-20 11:34:52.000,1.119565089408004e+18,1.119565089408004e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Agur escaños naranjas vascos 😍,eneko,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['naranjas', 'naranja']",152.0,34.4,0.0,3.2,0.0,8.0,"['Frutas', 'Frutas']",male,Neutral
180,180,180,180,321,372,2019-04-20 11:35:21.000,1.1195652100864572e+18,1.1195652100864572e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@blxnddie @Isa_Caulfield @SVRGN Tú te crees que su padre le iba a cobrar por una hamburguesa de su bar? Se nota que… https://t.co/3hUgMUW8Ax,Carlos,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['hamburguesa'],510.0,47.5,25.2,22.76,59.0,4.1,['Comida rapida'],male,Neutral
181,181,181,181,322,373,2019-04-20 11:37:30.000,1.1195657510175089e+18,1.1195657510175089e+18,es,"{'id': 'c2c5f1b68349cb4e', 'url': 'https://api.twitter.com/1.1/geo/id/c2c5f1b68349cb4e.json', 'place_type': 'city', 'name': 'Oroso', 'full_name': 'Oroso, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.46896, 42.954675], [-8.46896, 43.045407], [-8.295456, 43.045407], [-8.295456, 42.954675]]]}, 'attributes': {}}",Para que luego digan que los podcasters solo sirven para rajar y beber cerveza. Buen trabajo!,Capitan,España,Oroso,"(-8.46896, 42.954675)",Madrid,yes,"['cerveza', 'ajo']",140.32999999999998,40.78,0.51,9.89,0.0,3.91,"['Bebidas Alcoholicas', 'Vegetales']",male,Positive
182,182,182,182,323,374,2019-04-20 11:38:11.000,1.1195659255172751e+18,1.1195659255172751e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Anoche @GigioGFX arrastrándome a tomar una cerveza fuera con lo calentito que se estaba en casa 😒 https://t.co/Te3i1BAheh,Mariano,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas'],male,Neutral
183,183,183,183,325,376,2019-04-20 11:39:14.000,1.1195661892342006e+18,1.1195661892342006e+18,es,"{'id': '07d9edf332c84001', 'url': 'https://api.twitter.com/1.1/geo/id/07d9edf332c84001.json', 'place_type': 'poi', 'name': 'La Cañada', 'full_name': 'La Cañada', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.484342, 39.531927], [-0.484342, 39.531927], [-0.484342, 39.531927], [-0.484342, 39.531927]]]}, 'attributes': {}}","Ya está aquí nuestro huevo de Pascua, una tradición familiar deseada por los niños y los no tan niños 😊. #saturday… https://t.co/KrgnDBzTjk",Pablo,España,La Cañada,"(-0.484342, 39.531927)",Asturias,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos'],male,Neutral
184,184,184,184,326,378,2019-04-20 11:40:43.000,1.1195665598680104e+18,1.1195665598680104e+18,es,"{'id': '5b11d7236c946f35', 'url': 'https://api.twitter.com/1.1/geo/id/5b11d7236c946f35.json', 'place_type': 'city', 'name': 'Basauri', 'full_name': 'Basauri, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.914063, 43.215197], [-2.914063, 43.245896], [-2.86652, 43.245896], [-2.86652, 43.215197]]]}, 'attributes': {}}","@ZaloaJost Si las encuentran llamen al 000 111 222, Zaloa os recompensará con vuestro peso en especias.",Guillermo,España,Basauri,"(-2.914063, 43.215197)",Galicia,yes,['especias'],474.0,16.7,35.5,19.2,0.0,23.0,['Hierbas y especias'],male,Neutral
185,185,185,185,327,379,2019-04-20 11:40:50.000,1.1195665921096212e+18,1.1195665921096212e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Isabel Pantoja, superviviente nata: dos millones de euros por dos años en la televisión https://t.co/XZsvmEtzaB",Elena,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['nata'],202.0,3.4,19.98,2.51,70.0,0.0,['Productos lacteos'],female,Neutral
186,186,186,186,329,381,2019-04-20 11:41:54.000,1.119566861476225e+18,1.119566861476225e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Si me voy a ver 4 partidos seguidos pues se dice y punto.

Alguien me presta una mantita para los riñones ???",Nacho,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['riñones'],107.0,0.0,4.32,16.8,375.0,0.0,['Carnes'],male,Positive
187,187,187,187,330,382,2019-04-20 11:42:50.000,1.1195670933332092e+18,1.1195670933332092e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@blxnddie @Isa_Caulfield @SVRGN Entonces, para qué coño dices que podría comprarle una hamburguesa a su padre? Es q… https://t.co/I0NLGFQUB5",Carlos,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['hamburguesa'],510.0,47.5,25.2,22.76,59.0,4.1,['Comida rapida'],male,Neutral
188,188,188,188,333,385,2019-04-20 11:44:46.000,1.1195675819486536e+18,1.1195675819486536e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Arroz negro con merluza, bacalao y choco, con mejillón y carabinero salvajes, ahora sí, de Canillejas. No somos na.… https://t.co/Gec2HBrg4E",Paco,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['Arroz'],387.0,172.0,0.9,7.0,0.0,0.2,['Cereales y derivados'],male,Neutral
189,189,189,189,337,389,2019-04-20 11:49:18.000,1.119568723793404e+18,1.119568723793404e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@ElAbu__ Eres la leche abu,Elena,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos'],female,Neutral
190,190,190,190,338,390,2019-04-20 11:50:16.000,1.1195689635816776e+18,1.1195689635816776e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@blxnddie @Isa_Caulfield @SVRGN A ver chavala, si el padre le da una hamburguesa gratis a su hija, no le ayuda a le… https://t.co/pYv9A3FUgd",Carlos,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['hamburguesa'],510.0,47.5,25.2,22.76,59.0,4.1,['Comida rapida'],male,Positive
191,191,191,191,339,391,2019-04-20 11:51:39.000,1.1195693122752143e+18,1.1195693122752143e+18,es,"{'id': 'c475b10a272bc325', 'url': 'https://api.twitter.com/1.1/geo/id/c475b10a272bc325.json', 'place_type': 'city', 'name': 'Úbeda', 'full_name': 'Úbeda, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.4349309999999997, 37.819619], [-3.4349309999999997, 38.166778], [-3.184346, 38.166778], [-3.184346, 37.819619]]]}, 'attributes': {}}","Un soneto para brindar con el vaso medio lleno o medio vacío. 
#FelizSábado
El Trovador Ubedí: UN VINO TINTO: https://t.co/ATM44Y66xD",Joaquín,España,Úbeda,"(-3.4349309999999997, 37.819619)",Madrid,yes,"['VINO', 'VINO TINTO']",142.0,0.6,0.0,0.46,0.0,0.0,"['Bebidas Alcoholicas', 'Bebidas Alcoholicas']",male,Neutral
192,192,192,192,340,392,2019-04-20 11:51:50.000,1.1195693575233044e+18,1.1195693575233044e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}","Antes era una yonqui del té verde y ahora lo soy de la manzanilla.
Yo y mis hierbas.",V,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas'],female,Neutral
193,193,193,193,341,393,2019-04-20 11:51:54.000,1.11956937762236e+18,1.11956937762236e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","@PhilippeRegol , ayer fui a Cruix y han cambiado algunos platos. Solo por la ostra y el boquerón con romesco cremos… https://t.co/fhnDzPcUSj",M,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['ostra'],64.0,2.76,2.21,8.145,53.5,0.0,['Productos avicolas'],male,Neutral
194,194,194,194,342,394,2019-04-20 11:52:50.000,1.1195696110019338e+18,1.1195696110019338e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Todo por la pasta

https://t.co/S52msCpaHz",Juan,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados'],male,Neutral
195,195,195,195,343,395,2019-04-20 11:52:58.000,1.1195696447534368e+18,1.1195696447534368e+18,es,"{'id': '801117f099b1b389', 'url': 'https://api.twitter.com/1.1/geo/id/801117f099b1b389.json', 'place_type': 'city', 'name': 'Esplugues de Llobregat', 'full_name': 'Esplugues de Llobregat, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.074665, 41.365949], [2.074665, 41.394295], [2.103438, 41.394295], [2.103438, 41.365949]]]}, 'attributes': {}}",Se está haciendo un colacao fjsnfnsnfnsn,gian,España,Esplugues de Llobregat,"(2.074665, 41.365949)",Cataluña,yes,['colacao'],376.0,156.0,2.4,6.8,0.0,7.8,['Dulces'],male,Neutral
196,196,196,196,344,396,2019-04-20 11:54:14.000,1.1195699620651172e+18,1.1195699620651172e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}",⚠️PRUEBAS⚠️Mi primera pizza con harina de espelta🤓Próximamente en @CeliaRistori #elsecretoestaenlaceli #pizza… https://t.co/qJrXzFxRhU,La,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,"['pizza', 'harina']",810.0,93.7,9.8,18.2,16.0,5.2,"['Comida rapida', 'Cereales y derivados']",female,Neutral
197,197,197,197,346,401,2019-04-20 11:57:40.000,1.1195708277273928e+18,1.1195708277273928e+18,es,"{'id': '3cb248999c922b88', 'url': 'https://api.twitter.com/1.1/geo/id/3cb248999c922b88.json', 'place_type': 'city', 'name': 'La Puebla de Montalbán', 'full_name': 'La Puebla de Montalbán, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.494242, 39.725546], [-4.494242, 39.881183], [-4.283029, 39.881183], [-4.283029, 39.725546]]]}, 'attributes': {}}",Degustando el buen vino antes de comprarlo.... #modernodepueblo pt2 ... #pueblo #vino #beard #barba #wine en La Pue… https://t.co/gdm4ZiB648,Conserjedenoche,España,La Puebla de Montalbán,"(-4.494242, 39.725546)",Madrid,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],,Neutral
