,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender
150,150,150,280,347,2019-04-17 11:14:17.000,1.118472746109997e+18,1.118472746109997e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","Señores, ayer al finalizar mi jornada de trabajo, terminaba de meter leche en la nevera y al disponerme a ir; me di… https://t.co/PfQVISbRTk",Holy,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,"['leche', 'ajo']",163.32999999999996,42.36,4.31,12.45,14.0,3.91,"['Productos lacteos', 'Vegetales']",male
151,151,151,282,351,2019-04-17 11:16:07.000,1.1184732053065482e+18,1.1184732053065482e+18,es,"{'id': 'd16c1b8ae1635978', 'url': 'https://api.twitter.com/1.1/geo/id/d16c1b8ae1635978.json', 'place_type': 'city', 'name': 'A Coruña', 'full_name': 'A Coruña, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.471284, 43.301377], [-8.471284, 43.389945], [-8.374342, 43.389945], [-8.374342, 43.301377]]]}, 'attributes': {}}","@lleguaconll Pues si, así ahorro en la factura del agua y de comprar pescado en el súper.",Alfonso,España,A Coruña,"(-8.471284, 43.301377)",Galicia,yes,['pescado'],96.0,0.0,1.6,20.1,53.6,0.0,"['Pescado, moluscos y marisco']",male
152,152,152,283,352,2019-04-17 11:17:14.000,1.1184734864926884e+18,1.1184734864926884e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}","@jesuismerci @Mercadona No. La hago en casa a partir de pechuga de pollo en picadora y va aliñada con 1 huevo, medi… https://t.co/ZeYOPCIyyP",Jesús,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,"['pollo', 'huevo', 'pechuga de pollo', 'pechuga']",567.0,0.3,28.1,77.69999999999997,604.0,0.0,"['Productos avicolas', 'Productos lacteos', 'Productos avicolas', 'Productos avicolas']",male
153,153,153,285,354,2019-04-17 11:18:28.000,1.1184738002770084e+18,1.1184738002770084e+18,es,"{'id': '77c741b18afb038a', 'url': 'https://api.twitter.com/1.1/geo/id/77c741b18afb038a.json', 'place_type': 'city', 'name': 'Palma del Río', 'full_name': 'Palma del Río, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.414176, 37.583609], [-5.414176, 37.744958], [-5.133522, 37.744958], [-5.133522, 37.583609]]]}, 'attributes': {}}","Nada de Jamon-york...ni pavo....
Hoy CAFÉ CON TORRIJAS ....porque es necesario también disfrutar ...hummmmm....que… https://t.co/rvNDmbwjDI",MássSol,España,Palma del Río,"(-5.414176, 37.583609)",Andalucía,yes,"['fruta', 'pavo', 'TORRIJA', 'TORRIJAS']",698.0,86.62,34.96,32.79,241.0,3.1,"['Frutas', 'Productos avicolas', 'Cereales y derivados', 'Cereales y derivados']",
154,154,154,287,356,2019-04-17 11:20:38.000,1.1184743459014492e+18,1.1184743459014492e+18,es,"{'id': '931be91e4e801630', 'url': 'https://api.twitter.com/1.1/geo/id/931be91e4e801630.json', 'place_type': 'admin', 'name': 'Alicante', 'full_name': 'Alicante, Comunidad Valenciana', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.094535, 37.843897], [-1.094535, 38.888208], [0.234364, 38.888208], [0.234364, 37.843897]]]}, 'attributes': {}}",@ignacioblanco A @Santi_ABASCAL le tienen miedo hasta jueces y fiscales. Después del 28 A se lo van a tener que comer con patatas.,Pascual,España,Alicante,"(-1.094535, 37.843897)",Comunidad Valenciana,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,['Vegetales'],male
155,155,155,288,358,2019-04-17 11:23:48.000,1.1184751387884832e+18,1.1184751387884832e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","Cuando careces de derechos ciclistas, eres carne de segregación, de represión y de indefensión. https://t.co/QH5bOtUTVg",deteibols,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],
156,156,156,289,359,2019-04-17 11:23:51.000,1.1184751523276308e+18,1.1184751523276308e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",LA SALSA ARGENTINA DEL MERCADONA ES IGUAL QUE LA DEL MONTADITOS GRACIAS JESÚS,Jorge,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['SALSA'],99.455,9.52,16.04,3.93,18.06,1.14,['Sopas'],male
157,157,157,290,360,2019-04-17 11:23:57.000,1.1184751782735954e+18,1.1184751782735954e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",Como sabemos que os hemos dejado con la miel en los labios y que sois grandes amantes del #MarketingDigital 🖥️ y qu… https://t.co/ZdKGhSwKEX,Protagonistas,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces'],
158,158,158,291,361,2019-04-17 11:24:00.000,1.118475191716393e+18,1.118475191716393e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@metilado Tus lágrimas dejarán el helado SALADO.,ÁlvaroGil,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,['Productos lacteos'],
159,159,159,292,362,2019-04-17 11:24:56.000,1.118475426978988e+18,1.118475426978988e+18,es,"{'id': '07f70a23853105b1', 'url': 'https://api.twitter.com/1.1/geo/id/07f70a23853105b1.json', 'place_type': 'city', 'name': 'Lugo', 'full_name': 'Lugo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.735264, 42.882574], [-7.735264, 43.098682], [-7.405997, 43.098682], [-7.405997, 42.882574]]]}, 'attributes': {}}",Táper para hoy; judías con patatas y sardinas https://t.co/VX4o5WFeqK,dietista,España,Lugo,"(-7.735264, 42.882574)",Galicia,yes,"['patatas', 'sardina']",678.0,49.5,42.4,24.6,100.0,4.0,"['Vegetales', 'Pescado, moluscos y marisco']",
160,160,160,296,366,2019-04-17 11:26:03.000,1.1184757055101912e+18,1.1184757055101912e+18,es,"{'id': '223221a9768a6c57', 'url': 'https://api.twitter.com/1.1/geo/id/223221a9768a6c57.json', 'place_type': 'city', 'name': 'Sueca', 'full_name': 'Sueca, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.361466, 39.163849], [-0.361466, 39.315931], [-0.244829, 39.315931], [-0.244829, 39.163849]]]}, 'attributes': {}}",Punto para presumir lo limpias que están las hojas de mi costilla de Adán. Las plantas sin flor también son precios… https://t.co/pBbEYZ27bR,j,España,Sueca,"(-0.361466, 39.163849)",Comunidad Valenciana,yes,['costilla'],279.0,0.0,23.6,17.1,77.0,0.0,['Carnes'],male
161,161,161,297,368,2019-04-17 11:26:33.000,1.1184758330379836e+18,1.1184758330379836e+18,es,"{'id': '97569bae537efdb3', 'url': 'https://api.twitter.com/1.1/geo/id/97569bae537efdb3.json', 'place_type': 'city', 'name': 'Ponferrada', 'full_name': 'Ponferrada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.7129639999999995, 42.385192], [-6.7129639999999995, 42.613003], [-6.407664, 42.613003], [-6.407664, 42.385192]]]}, 'attributes': {}}","@HotelOrfila Ese jardín me lo imagino con dos copas de vino blanco, vestido de verano, en compañía agradable y músi… https://t.co/84mxHcHymZ",Losada,España,Ponferrada,"(-6.7129639999999995, 42.385192)",Castilla y León,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],
162,162,162,299,371,2019-04-17 11:29:55.000,1.118476679331156e+18,1.118476679331156e+18,es,"{'id': 'cb43e08a38895d74', 'url': 'https://api.twitter.com/1.1/geo/id/cb43e08a38895d74.json', 'place_type': 'city', 'name': 'Alcalá de los Gazules', 'full_name': 'Alcalá de los Gazules, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.838588, 36.317322], [-5.838588, 36.556621], [-5.559779, 36.556621], [-5.559779, 36.317322]]]}, 'attributes': {}}",La #cerveza 'reserva' de #Mercadona proviene de #Marruecos. Esto se nos está yendo de las manos. 🤣😂🤣 @Mercadona https://t.co/KYIpuWFc6y,Eloy,España,Alcalá de los Gazules,"(-5.838588, 36.317322)",Andalucía,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas'],male
163,163,163,300,372,2019-04-17 11:30:41.000,1.1184768720090972e+18,1.1184768720090972e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}",Unas paprika ahora...uf,,España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes,['paprika'],503.0,104.0,30.9,4.6,0.0,2.7,['Hierbas y especias'],female
164,164,164,301,373,2019-04-17 11:30:47.000,1.1184768979004785e+18,1.1184768979004785e+18,es,"{'id': '8dedc021ccbff4ea', 'url': 'https://api.twitter.com/1.1/geo/id/8dedc021ccbff4ea.json', 'place_type': 'city', 'name': 'Mazarrón', 'full_name': 'Mazarrón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.475708, 37.517376], [-1.475708, 37.723892], [-1.208218, 37.723892], [-1.208218, 37.517376]]]}, 'attributes': {}}",Quiero chocolate peli y mimos por favor ;-;,Moon,España,Mazarrón,"(-1.475708, 37.517376)",Murcia,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],female
165,165,165,304,376,2019-04-17 11:32:35.000,1.1184773514264372e+18,1.1184773514264372e+18,es,"{'id': '00ab08eef1b62e92', 'url': 'https://api.twitter.com/1.1/geo/id/00ab08eef1b62e92.json', 'place_type': 'city', 'name': 'Las Palmas de Gran Canaria', 'full_name': 'Las Palmas de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.525504, 28.024813], [-15.525504, 28.181213], [-15.394194, 28.181213], [-15.394194, 28.024813]]]}, 'attributes': {}}",@cortineision1 @AliceScarlet8 Si no le echas nada a la pasta en plan carne o algo al final vas a tener que echarle… https://t.co/heFvkvBYqg,David,España,Las Palmas de Gran Canaria,"(-15.525504, 28.024813)",Islas Canarias,yes,"['carne', 'pasta']",332.75,47.44,10.26,31.45000000000001,96.7,4.58,"['Carnes', 'Cereales y derivados']",male
166,166,166,306,378,2019-04-17 11:33:52.000,1.1184776761032622e+18,1.1184776761032622e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","Desde luego que hay que tener mala leche para publicar esto.
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/I8m6zMbn8h",Monty,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos'],male
167,167,167,308,381,2019-04-17 11:34:24.000,1.1184778092807456e+18,1.1184778092807456e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@christopher_aia Muero por un plato de olivas 🤤🤤🤤,Sergi,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['olivas'],120.0,2.0,12.5,1.3,0.0,4.8,['Vegetales'],male
168,168,168,310,383,2019-04-17 11:35:08.000,1.11847799435017e+18,1.11847799435017e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Tocar con @angelsinpelo no es moco de pavo. Es, como mínimo, moco de reina de las hadas. 
El lunes pasado tocamos s… https://t.co/9R7B7v2ynL",Flora,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,['Productos avicolas'],female
169,169,169,312,385,2019-04-17 11:39:05.000,1.1184789861228584e+18,1.1184789861228584e+18,es,"{'id': 'c25cb047b2e809ba', 'url': 'https://api.twitter.com/1.1/geo/id/c25cb047b2e809ba.json', 'place_type': 'city', 'name': 'Torrejón de Ardoz', 'full_name': 'Torrejón de Ardoz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.497719, 40.430699], [-3.497719, 40.510678], [-3.425865, 40.510678], [-3.425865, 40.430699]]]}, 'attributes': {}}","En estos días de Semana Santa te esperamos para que pruebes nuestras torrijas Caseras.

Ven con tu familia y amigos… https://t.co/plEb18zNt4",La,España,Torrejón de Ardoz,"(-3.497719, 40.430699)",Madrid,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']",female
170,170,170,313,386,2019-04-17 11:41:35.000,1.11847961513839e+18,1.11847961513839e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","¡Regalo 20 chocolates con churros y torrijas en mi cuenta de Instagram! ¡Id a por ellos!

▶️… https://t.co/a8I2qHllUx",Mis,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['chocolate', 'torrija', 'torrijas']",743.3299999999997,95.85,62.53,17.41,196.0,2.53,"['Dulces', 'Cereales y derivados', 'Cereales y derivados']",female
171,171,171,315,389,2019-04-17 11:42:47.000,1.118479919149912e+18,1.118479919149912e+18,es,"{'id': '77c741b18afb038a', 'url': 'https://api.twitter.com/1.1/geo/id/77c741b18afb038a.json', 'place_type': 'city', 'name': 'Palma del Río', 'full_name': 'Palma del Río, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.414176, 37.583609], [-5.414176, 37.744958], [-5.133522, 37.744958], [-5.133522, 37.583609]]]}, 'attributes': {}}","Nada de JAMON-YORK NI PAVO....
Hoy CAFÉ CON TORRIJAS....
¡DISFRUTAR EN ESTOS DIAS!.....hummmmm....que ricas....
Cui… https://t.co/D8Q5UAtsuB",MássSol,España,Palma del Río,"(-5.414176, 37.583609)",Andalucía,yes,"['FRUTA', 'PAVO', 'TORRIJA', 'TORRIJAS']",698.0,86.62,34.96,32.79,241.0,3.1,"['Frutas', 'Productos avicolas', 'Cereales y derivados', 'Cereales y derivados']",
172,172,172,316,390,2019-04-17 11:44:45.000,1.1184804131172966e+18,1.1184804131172966e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",¿Quien está haciendo boloñesa y se ha olvidado de comprar tomate? 🍅 https://t.co/oZAaR6y1ty,aLeX,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['boloñesa'],145.0,3.4,11.1,8.0,25.0,1.1,['Salsas'],male
173,173,173,317,391,2019-04-17 11:45:36.000,1.1184806282054e+18,1.1184806282054e+18,es,"{'id': 'afb40d275f160fe8', 'url': 'https://api.twitter.com/1.1/geo/id/afb40d275f160fe8.json', 'place_type': 'city', 'name': 'Mairena del Alcor', 'full_name': 'Mairena del Alcor, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.810238, 37.295862], [-5.810238, 37.396011], [-5.673671, 37.396011], [-5.673671, 37.295862]]]}, 'attributes': {}}",@VmorVincitOmnia La peor parte de cuando haces paella,,España,Mairena del Alcor,"(-5.810238, 37.295862)",Andalucía,yes,['paella'],173.0,17.44,5.74,12.37,44.81,0.5,['Cereales y derivados'],female
174,174,174,318,393,2019-04-17 11:48:19.000,1.1184813107108904e+18,1.1184813107108904e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","Mussakas, el plato más internacional de Grecia, aúna tradición y modernidad. Capas de berenjena con su carne picada… https://t.co/XnBs1adish",Shija,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['carne', 'berenjena']",379.75,2.7,39.9,23.3,66.7,2.9,"['Carnes', 'Vegetales']",
175,175,175,319,394,2019-04-17 11:49:32.000,1.118481616303792e+18,1.118481616303792e+18,es,"{'id': '503f50167d4f641c', 'url': 'https://api.twitter.com/1.1/geo/id/503f50167d4f641c.json', 'place_type': 'city', 'name': 'Salou', 'full_name': 'Salou, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.10061, 41.054562], [1.10061, 41.101775], [1.1817199999999999, 41.101775], [1.1817199999999999, 41.054562]]]}, 'attributes': {}}","Gamba roja, sepionets con guisantes y habas, atún rojo con aguacate y Manar dos Seixas 2016 de @davidseijaswine https://t.co/lgwKqnjMN1",Urko,España,Salou,"(1.10061, 41.054562)",Cataluña,yes,"['guisante', 'guisantes', 'aguacate']",271.0,19.8,13.0,12.7,0.0,13.02,"['Vegetales', 'Vegetales', 'Vegetales']",male
176,176,176,320,396,2019-04-17 11:50:57.000,1.1184819729997742e+18,1.1184819729997742e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Feliz Miércoles tiarrones
De 17 a 21h
Tomate un Coffee Sx con Tony...con o sin leche....tu eliges

De 21h a cierre… https://t.co/mir7jI7UTR",Organic,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['leche', 'coles']",101.0,7.24,4.7,7.3599999999999985,14.0,4.2,"['Productos lacteos', 'Vegetales']",
177,177,177,321,397,2019-04-17 11:52:30.000,1.118482362847957e+18,1.118482362847957e+18,es,"{'id': 'e3474cddebe0b70c', 'url': 'https://api.twitter.com/1.1/geo/id/e3474cddebe0b70c.json', 'place_type': 'city', 'name': 'Ermua', 'full_name': 'Ermua, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.525455, 43.174838], [-2.525455, 43.207606], [-2.486376, 43.207606], [-2.486376, 43.174838]]]}, 'attributes': {}}","@malditobulo Sin carne, pescado, leche, derivados lácteos, huevos, miel...",Jesús,España,Ermua,"(-2.525455, 43.174838)",Pais Vasco,yes,"['huevo', 'leche', 'carne', 'pescado', 'miel']",706.75,81.8,24.5,58.26000000000001,519.3,0.0,"['Productos lacteos', 'Productos lacteos', 'Carnes', 'Pescado, moluscos y marisco', 'Dulces']",male
178,178,178,323,399,2019-04-17 11:52:50.000,1.1184824487556916e+18,1.1184824487556916e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}","@SonOfMonkeyYT Mocha Brown, no sé por qué, es un tono como la miel y me pega contigo, idk. :3",Ikana,España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces'],
179,179,179,324,400,2019-04-17 11:56:11.000,1.1184832884468612e+18,1.1184832884468612e+18,es,"{'id': '3bc345985dc8f784', 'url': 'https://api.twitter.com/1.1/geo/id/3bc345985dc8f784.json', 'place_type': 'city', 'name': 'Moya', 'full_name': 'Moya, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.621936999999999, 28.017336], [-15.621936999999999, 28.147143], [-15.556601, 28.147143], [-15.556601, 28.017336]]]}, 'attributes': {}}","El próximo viernes en Soledad Big Waves, tenemos Sancocho Canario, con pescado salado y pella de gofio .😉😀😎
Les esp… https://t.co/uE0Rr32frC",SoledadBigWaves,España,Moya,"(-15.621936999999999, 28.017336)",Castilla la Mancha,yes,['pescado'],96.0,0.0,1.6,20.1,53.6,0.0,"['Pescado, moluscos y marisco']",
180,180,180,325,401,2019-04-17 11:56:50.000,1.1184834553382708e+18,1.1184834553382708e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Yo con un trozo triste de lomo para comer y la chica de al lado con UNOS MACARRONES CON TOMATE Y QUESO QUE TIENEN P… https://t.co/ehF1jrntMl,Aitorek,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['QUESO', 'lomo', 'MACARRONES']",890.0,21.97,57.67,70.71000000000002,166.4,1.1,"['Productos lacteos', 'Carnes', 'Cereales y derivados']",
181,181,181,326,402,2019-04-17 11:56:57.000,1.1184834829242122e+18,1.1184834829242122e+18,es,"{'id': 'f81fd5d543e889c3', 'url': 'https://api.twitter.com/1.1/geo/id/f81fd5d543e889c3.json', 'place_type': 'city', 'name': 'Atalaya del Cañavate', 'full_name': 'Atalaya del Cañavate, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.297405, 39.476055], [-2.297405, 39.552089], [-2.189756, 39.552089], [-2.189756, 39.476055]]]}, 'attributes': {}}","@heavydutybull @RaulSolisEU Algunos si se las hicieran no tendrían tanta mala leche acumulada.
Lo del cerebro es de nacimiento.",Montserrat,España,Atalaya del Cañavate,"(-2.297405, 39.476055)",Cataluña,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos'],female
182,182,182,327,403,2019-04-17 11:57:07.000,1.1184835249007944e+18,1.1184835249007944e+18,es,"{'id': '2cf645bba5301f31', 'url': 'https://api.twitter.com/1.1/geo/id/2cf645bba5301f31.json', 'place_type': 'city', 'name': 'Puçol', 'full_name': 'Puçol, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.353236, 39.597837], [-0.353236, 39.639825], [-0.258422, 39.639825], [-0.258422, 39.597837]]]}, 'attributes': {}}","Inicio de la campaña de #cerezas con un poco de retraso, será el 25 de Mayo. Esta variedad es #Napoleón #hispalco… https://t.co/SuwVnoYGCZ",HISPALCO,España,Puçol,"(-0.353236, 39.597837)",Castilla la Mancha,yes,['cerezas'],63.0,13.5,0.5,0.8,0.0,1.5,['Frutas'],
