,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender
63,63,63,101,120,2019-04-07 07:52:10.000,1.1147980039556874e+18,1.1147980039556874e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",No hay nada como unas costillas bien cocinadas y sabrosas para que se te caiga una lagrimita de los ojos... pero no… https://t.co/ajhOXYXDaI,De,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['costillas', 'costilla']",513.0,0.0,47.2,34.2,154.0,0.0,"['Carnes', 'Carnes']",male
64,64,64,103,122,2019-04-07 08:00:06.000,1.1147999999662204e+18,1.1147999999662204e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","Nuestra CEBOLLA de la huerta de Valencia, @Saboresdeanabel Caramelizada con azúcar moreno y especias, un disfrute d… https://t.co/nuCiMNmWY3",Sabores,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['CEBOLLA', 'especias']",500.0,22.0,35.5,20.325,0.0,24.8,"['Vegetales', 'Hierbas y especias']",
65,65,65,106,125,2019-04-07 08:03:18.000,1.1148008054152152e+18,1.1148008054152152e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Buenos días. 
Homenaje a un chocolate Tulakalum 75% un chocolate con un carácter muy fuerte y marcado. https://t.co/NPGfq94jr9",Eddi,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],male
66,66,66,108,127,2019-04-07 08:08:53.000,1.1148022105782844e+18,1.1148022105782844e+18,es,"{'id': 'd1272bba8714df3d', 'url': 'https://api.twitter.com/1.1/geo/id/d1272bba8714df3d.json', 'place_type': 'city', 'name': 'Oviedo', 'full_name': 'Oviedo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.0201, 43.278867], [-6.0201, 43.427428], [-5.7423, 43.427428], [-5.7423, 43.278867]]]}, 'attributes': {}}",Vamos a la fiesta de prado a comer pan relleno de chorizo.,V,España,Oviedo,"(-6.0201, 43.278867)",Asturias,yes,['chorizo'],323.0,1.9,23.1,27.0,72.6,0.0,['Carnes'],female
67,67,67,109,130,2019-04-07 08:14:29.000,1.1148036197134336e+18,1.1148036197134336e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@marg546 Estoy de vacaciones en España desapareció el gordo Samid? Será por el precio de la carne? 🤔🤭,Hugo,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],male
68,68,68,111,132,2019-04-07 08:20:33.000,1.1148051475474432e+18,1.1148051475474432e+18,es,"{'id': 'd151b58850d4cd1e', 'url': 'https://api.twitter.com/1.1/geo/id/d151b58850d4cd1e.json', 'place_type': 'city', 'name': 'Cartagena', 'full_name': 'Cartagena, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.225551, 37.533889], [-1.225551, 37.731143], [-0.688067, 37.731143], [-0.688067, 37.533889]]]}, 'attributes': {}}",Atlantis es pura pero pura crema los personajes son tan carismáticos que podrías hacer una peli de cada uno sin dud… https://t.co/MY2IWsqo0o,Nachitojamoncito,España,Cartagena,"(-1.225551, 37.533889)",Murcia,yes,['crema'],159.0,22.3,5.36,4.9,120.0,0.3,['Productos lacteos'],
69,69,69,117,139,2019-04-07 08:27:42.000,1.1148069438251786e+18,1.1148069438251786e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}",Deberías estar endereza do plátanos y no jodiendo al estado español. Eres el homosexual que se acuesta con un parti… https://t.co/lj9gvuUJA0,Dorado,España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes,"['plátano', 'plátanos']",178.0,80.0,0.6,2.4,0.0,6.8,"['Frutas', 'Frutas']",
70,70,70,118,140,2019-04-07 08:28:36.000,1.1148071704602664e+18,1.1148071704602664e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Dios bendiga los churros con chocolate 🙏,Laura,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],female
71,71,71,120,144,2019-04-07 08:32:47.000,1.1148082250884548e+18,1.1148082250884548e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",No hay nada como unas costillas bien cocinadas y sabrosas para que se te caiga una lagrimita de los ojos... pero no… https://t.co/kT84anz2qx,De,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['costillas', 'costilla']",513.0,0.0,47.2,34.2,154.0,0.0,"['Carnes', 'Carnes']",male
72,72,72,121,147,2019-04-07 08:35:10.000,1.114808823175422e+18,1.114808823175422e+18,es,"{'id': 'cd43ea85d651af92', 'url': 'https://api.twitter.com/1.1/geo/id/cd43ea85d651af92.json', 'place_type': 'city', 'name': 'Bilbao', 'full_name': 'Bilbao, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.98601, 43.213654], [-2.98601, 43.290145], [-2.880325, 43.290145], [-2.880325, 43.213654]]]}, 'attributes': {}}","Pechuga de pato azuló
De nuestro menú degustación. 
.
.
.
.
.
.

#culpableporcomer 
#guidemichelin2019… https://t.co/islvV3xyF2",Daniel,España,Bilbao,"(-2.98601, 43.213654)",Pais Vasco,yes,"['pato', 'Pechuga']",243.0,0.0,7.7,42.8,168.0,0.0,"['Productos avicolas', 'Productos avicolas']",male
73,73,73,124,150,2019-04-07 08:38:40.000,1.1148097043441664e+18,1.1148097043441664e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@bruno18fortea @Shoack1 @Pepe_Nacho7 Compartimos unas patatas en el OMG y ahora me dices estás cosas,Druani,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,['Vegetales'],
74,74,74,126,152,2019-04-07 08:41:09.000,1.114810331740758e+18,1.114810331740758e+18,es,"{'id': '4175fa46bddb1517', 'url': 'https://api.twitter.com/1.1/geo/id/4175fa46bddb1517.json', 'place_type': 'city', 'name': 'Cangas del Narcea', 'full_name': 'Cangas del Narcea, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.800112, 42.956301], [-6.800112, 43.275496], [-6.356709, 43.275496], [-6.356709, 42.956301]]]}, 'attributes': {}}","@gaalal Follar está bien, pero enséñame a cocer macarrones, y tendrás hidratos de carbono toda la vida.",Muni,España,Cangas del Narcea,"(-6.800112, 42.956301)",Asturias,yes,['macarrones'],203.0,21.46,9.4,7.94,17.0,1.1,['Cereales y derivados'],male
75,75,75,127,153,2019-04-07 08:42:54.000,1.114810771719041e+18,1.114810771719041e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@levante_emv @jlgarcianieves La pregunta es ¿,Que hacen las otras zonas productoras de arroz en España?, ¿Como se d… https://t.co/foToFakUSD",Paco,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['arroz'],387.0,172.0,0.9,7.0,0.0,0.2,['Cereales y derivados'],male
76,76,76,130,157,2019-04-07 08:47:44.000,1.1148119856470876e+18,1.1148119856470876e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",@SanJoseMalaga @LdeFsj Aqui os dejo la paella de este año 2019. https://t.co/wHp0Et3Hlb,Ricardo,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['paella'],173.0,17.44,5.74,12.37,44.81,0.5,['Cereales y derivados'],male
77,77,77,132,160,2019-04-07 08:49:24.000,1.1148124063902432e+18,1.1148124063902432e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}","@Mariamtoday Jejeje tampoco, tostadas y leche bocata y zumo, etc",Relajate,España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes,"['leche', 'zumo']",108.0,14.5,3.8,3.06,14.0,0.0,"['Productos lacteos', 'Bebidas']",
78,78,78,133,161,2019-04-07 08:50:16.000,1.1148126239487428e+18,1.1148126239487428e+18,es,"{'id': '2afe3164f39d1b83', 'url': 'https://api.twitter.com/1.1/geo/id/2afe3164f39d1b83.json', 'place_type': 'city', 'name': 'Valladolid', 'full_name': 'Valladolid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.928146, 41.523108], [-4.928146, 41.815553], [-4.630882, 41.815553], [-4.630882, 41.523108]]]}, 'attributes': {}}","Estrenamos tarta: Capuccino y merengue!!🤩🤩😍😍
.
.
Atentos a los vermuteros que también tenemos novedades...
.
Feliz… https://t.co/w4YJcC9HIn",CafeElPaquidermo,España,Valladolid,"(-4.928146, 41.523108)",Castilla y León,yes,['tarta'],401.0,49.2,20.2,5.2,101.3,1.2,['Dulces'],
79,79,79,134,162,2019-04-07 08:50:27.000,1.1148126719819572e+18,1.1148126719819572e+18,es,"{'id': '9b774b705f254f2c', 'url': 'https://api.twitter.com/1.1/geo/id/9b774b705f254f2c.json', 'place_type': 'city', 'name': 'Sant Llorenç des Cardassar', 'full_name': 'Sant Llorenç des Cardassar, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.242623, 39.56586], [3.242623, 39.683628], [3.404283, 39.683628], [3.404283, 39.56586]]]}, 'attributes': {}}","Tras los excesos de la cena de ayer noche con tarta incluida, realizamos 16h de ayuno intermitente hasta las 14h.… https://t.co/LxI3OhpCDP",Xisco,España,Sant Llorenç des Cardassar,"(3.242623, 39.56586)",Islas Baleares,yes,['tarta'],401.0,49.2,20.2,5.2,101.3,1.2,['Dulces'],male
80,80,80,135,164,2019-04-07 08:53:37.000,1.1148134659217696e+18,1.1148134659217696e+18,es,"{'id': '715325aceccc7851', 'url': 'https://api.twitter.com/1.1/geo/id/715325aceccc7851.json', 'place_type': 'city', 'name': 'Sabadell', 'full_name': 'Sabadell, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.046492, 41.506472], [2.046492, 41.591238], [2.150242, 41.591238], [2.150242, 41.506472]]]}, 'attributes': {}}","Pasta. (Echnique) Pasta.
Tu que crees que puede haber detrás? Los que tienen la Pasta.",Salvador,España,Sabadell,"(2.046492, 41.506472)",Cataluña,yes,['Pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados'],male
81,81,81,138,170,2019-04-07 09:01:33.000,1.1148154651409572e+18,1.1148154651409572e+18,es,"{'id': 'd1272bba8714df3d', 'url': 'https://api.twitter.com/1.1/geo/id/d1272bba8714df3d.json', 'place_type': 'city', 'name': 'Oviedo', 'full_name': 'Oviedo, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.0201, 43.278867], [-6.0201, 43.427428], [-5.7423, 43.427428], [-5.7423, 43.278867]]]}, 'attributes': {}}",si de verdad dios existe por qué no deja comer chocolate a los perros,danonino,Spain,Oviedo,"(-6.0201, 43.278867)",Asturias,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],
82,82,82,139,171,2019-04-07 09:02:15.000,1.1148156389193728e+18,1.1148156389193728e+18,es,"{'id': '6f175b76c415560b', 'url': 'https://api.twitter.com/1.1/geo/id/6f175b76c415560b.json', 'place_type': 'city', 'name': 'Camaleño', 'full_name': 'Camaleño, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.853051, 43.074112], [-4.853051, 43.21162], [-4.622598, 43.21162], [-4.622598, 43.074112]]]}, 'attributes': {}}","Me parece buena idea para tener un #FelizDomingo
Viva la nata y la madre que la monto 😂
@ElCaballoGoloso 🎠 😋… https://t.co/rG4etFwP0k",u,España,Camaleño,"(-4.853051, 43.074112)",Cantabria,yes,['nata'],202.0,3.4,19.98,2.51,70.0,0.0,['Productos lacteos'],female
83,83,83,140,173,2019-04-07 09:04:02.000,1.1148160892744294e+18,1.1148160892744294e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",To la sierte del mundo de tenerte en mi vida culo pollo 💍🔐💙 https://t.co/Dn8clWv7UO,,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas'],male
84,84,84,141,174,2019-04-07 09:05:07.000,1.1148163611743192e+18,1.1148163611743192e+18,es,"{'id': 'd9ebaeaac39060be', 'url': 'https://api.twitter.com/1.1/geo/id/d9ebaeaac39060be.json', 'place_type': 'city', 'name': 'Ourense', 'full_name': 'Ourense, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.003734, 42.288179], [-8.003734, 42.398321], [-7.805959, 42.398321], [-7.805959, 42.288179]]]}, 'attributes': {}}",¿Qué os parecen estas Empanadas de mollejas y rillettes de pato de @anadesgalicia elaboradas por farinatagourmet ?… https://t.co/mzHR1oVzCw,Ánades,España,Ourense,"(-8.003734, 42.288179)",Galicia,yes,"['nata', 'molleja', 'pato']",472.0,3.4,34.28,37.51000000000001,440.0,0.0,"['Productos lacteos', 'Productos avicolas', 'Productos avicolas']",
85,85,85,142,175,2019-04-07 09:05:16.000,1.1148163989398897e+18,1.1148163989398897e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",✨Pudding de chía✨Un imprescindible en cualquier desayuno o merienda.                     Las semillas de Chia son u… https://t.co/ONP0xs0yzV,MT,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,[],0.0,0.0,0.0,0.0,0.0,0.0,[],male
86,86,86,143,176,2019-04-07 09:06:13.000,1.1148166384387727e+18,1.1148166384387727e+18,es,"{'id': '5049c7f4a4d04b42', 'url': 'https://api.twitter.com/1.1/geo/id/5049c7f4a4d04b42.json', 'place_type': 'city', 'name': 'Humanes de Madrid', 'full_name': 'Humanes de Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.853574, 40.227078], [-3.853574, 40.277452], [-3.796185, 40.277452], [-3.796185, 40.227078]]]}, 'attributes': {}}","Tres pedazos de #pizza pegados, ¿valen por uno?
Pues no sé yo si el resto de personas con las que la estás comparti… https://t.co/cM7Nuku3cH",name,España,Humanes de Madrid,"(-3.853574, 40.227078)",Madrid,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],
87,87,87,145,178,2019-04-07 09:10:19.000,1.114817668123648e+18,1.114817668123648e+18,es,"{'id': '8dedc021ccbff4ea', 'url': 'https://api.twitter.com/1.1/geo/id/8dedc021ccbff4ea.json', 'place_type': 'city', 'name': 'Mazarrón', 'full_name': 'Mazarrón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.475708, 37.517376], [-1.475708, 37.723892], [-1.208218, 37.723892], [-1.208218, 37.517376]]]}, 'attributes': {}}","En esta casa cocinamos con la memoria, la razón y ,sobre todo, el corazón: #Carrillada de cerdo #ibérico a la… https://t.co/pGZ4mATDoF",Fizz,España,Mazarrón,"(-1.475708, 37.517376)",Murcia,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes'],female
88,88,88,146,179,2019-04-07 09:11:50.000,1.1148180514076017e+18,1.1148180514076017e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Ajajajshshajj EU IQ. Coges un cofre del tesoro y me viene un pavo, me hace gastar 2 grietas y 2 launch pads. Espero… https://t.co/QO9CTLkCC0",FA,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,['Productos avicolas'],female
89,89,89,150,183,2019-04-07 09:13:26.000,1.1148184535784244e+18,1.1148184535784244e+18,es,"{'id': '3f5102bbac88f700', 'url': 'https://api.twitter.com/1.1/geo/id/3f5102bbac88f700.json', 'place_type': 'city', 'name': 'Alhaurín de la Torre', 'full_name': 'Alhaurín de la Torre, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.640553, 36.611816], [-4.640553, 36.716195], [-4.5163, 36.716195], [-4.5163, 36.611816]]]}, 'attributes': {}}","Es muy triste pero todos tenemos la culpa. Cuando abrimos una lechuga de supermercado, tomamos un café en la calle… https://t.co/kDn6CKai2U",Jean,España,Alhaurín de la Torre,"(-4.640553, 36.611816)",Andalucía,yes,['lechuga'],16.0,1.4,0.6,1.12,0.0,1.5,['Vegetales'],female
90,90,90,151,184,2019-04-07 09:13:32.000,1.11481847853867e+18,1.11481847853867e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@brujoPalotes @grumositor @VilaroyJos @PrincipeMaine Pues es gente a la que no le gusta la mermelada.,Sergi,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['mermelada'],260.0,66.63,0.14,0.54,0.0,0.7,['Vegetales'],male
91,91,91,153,186,2019-04-07 09:14:50.000,1.1148188077412556e+18,1.1148188077412556e+18,es,"{'id': '3664f2661a93bef8', 'url': 'https://api.twitter.com/1.1/geo/id/3664f2661a93bef8.json', 'place_type': 'city', 'name': 'Camas', 'full_name': 'Camas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.063092, 37.377038], [-6.063092, 37.423843], [-6.012993, 37.423843], [-6.012993, 37.377038]]]}, 'attributes': {}}","😰✔Hoy último día de la Ruta de la tapa ¡¡¡ Recuerda sellar tu tapa-porte al pedir tu tarta de zanahorias🍰💫☕ en 
M🍎O… https://t.co/VAXXBboogs",Morgana,España,Camas,"(-6.063092, 37.377038)",Andalucía,yes,"['tarta', 'zanahorias']",435.0,63.2,20.5,6.0,101.3,3.8,"['Dulces', 'Vegetales']",female
92,92,92,157,193,2019-04-07 09:19:17.000,1.1148199272051384e+18,1.1148199272051384e+18,es,"{'id': '30fa593df7272ac5', 'url': 'https://api.twitter.com/1.1/geo/id/30fa593df7272ac5.json', 'place_type': 'city', 'name': 'Gozón', 'full_name': 'Gozón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.948078, 43.553966], [-5.948078, 43.659232], [-5.76759, 43.659232], [-5.76759, 43.553966]]]}, 'attributes': {}}","@puchovic Uy no, lo de la carne de caballo no te lo compro 😑😅",Paula,España,Gozón,"(-5.948078, 43.553966)",Asturias,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],female
93,93,93,160,197,2019-04-07 09:20:58.000,1.1148203522643516e+18,1.1148203522643516e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","¡Te proponemos un #DesayunoSaludable y rico en #fibra para este fin de semana, Espelta Crujiente con leche vegetal!… https://t.co/zjyZ9vw8Se",Herbolario,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['leche', 'vegetal']",200.0,13.31,15.35,4.55,14.0,3.1,"['Productos lacteos', 'Vegetales']",male
94,94,94,161,198,2019-04-07 09:21:55.000,1.1148205880051548e+18,1.1148205880051548e+18,es,"{'id': 'a57cb97a72205173', 'url': 'https://api.twitter.com/1.1/geo/id/a57cb97a72205173.json', 'place_type': 'city', 'name': 'La Orotava', 'full_name': 'La Orotava, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.685869, 28.197784], [-16.685869, 28.425027], [-16.462011, 28.425027], [-16.462011, 28.197784]]]}, 'attributes': {}}","En el año 2006 se hacía el festival #eolica en #tenetife, como podéis ver no era moco de pavo, grandes y buenos rec… https://t.co/NPW406m9YI",MR,España,La Orotava,"(-16.685869, 28.197784)",Islas Canarias,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,['Productos avicolas'],
95,95,95,162,199,2019-04-07 09:22:04.000,1.1148206267982684e+18,1.1148206267982684e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","¡Te proponemos un #DesayunoSaludable y rico en #fibra para este fin de semana, Espelta Crujiente con leche vegetal!… https://t.co/nksVE49DwK",Herbolario,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['leche', 'vegetal']",200.0,13.31,15.35,4.55,14.0,3.1,"['Productos lacteos', 'Vegetales']",male
96,96,96,163,200,2019-04-07 09:22:44.000,1.1148207950067057e+18,1.1148207950067057e+18,es,"{'id': 'd1272bba8714df3d', 'url': 'https://api.twitter.com/1.1/geo/id/d1272bba8714df3d.json', 'place_type': 'city', 'name': 'Oviedo', 'full_name': 'Oviedo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.0201, 43.278867], [-6.0201, 43.427428], [-5.7423, 43.427428], [-5.7423, 43.278867]]]}, 'attributes': {}}","@RecuerdosACB Y no fue falta, ni antideportiva, ni hostias en vinagre. Hoy al minuto 2, estarían con 4 faltas cada uno.",PepeGol,España,Oviedo,"(-6.0201, 43.278867)",Asturias,yes,['vinagre'],4.0,0.6,0.0,0.4,0.0,0.0,['Salsas'],
