,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías,Gender
68,68,68,122,143,2019-04-18 21:13:11.000,1.1189858501618934e+18,1.1189858501618934e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@ostinus77 Sí. Porque el defensa es del City 😂😂😂. Lo siento, me lo has puesto a huevo. Ahora en serio, creo que primero le da al del City",David,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos'],male
69,69,69,124,145,2019-04-18 21:15:03.000,1.118986321312256e+18,1.118986321312256e+18,es,"{'id': '07f70a23853105b1', 'url': 'https://api.twitter.com/1.1/geo/id/07f70a23853105b1.json', 'place_type': 'city', 'name': 'Lugo', 'full_name': 'Lugo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.735264, 42.882574], [-7.735264, 43.098682], [-7.405997, 43.098682], [-7.405997, 42.882574]]]}, 'attributes': {}}","@mrjstark_ noo, la del pollo o gatekeeper",Dazed,España,Lugo,"(-7.735264, 42.882574)",Galicia,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas'],
70,70,70,125,146,2019-04-18 21:18:40.000,1.1189872310735872e+18,1.1189872310735872e+18,es,"{'id': '56933d34eb0f964a', 'url': 'https://api.twitter.com/1.1/geo/id/56933d34eb0f964a.json', 'place_type': 'city', 'name': 'Albacete', 'full_name': 'Albacete, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.181299, 38.672083], [-2.181299, 39.186567], [-1.62259, 39.186567], [-1.62259, 38.672083]]]}, 'attributes': {}}",@_lucia_roldan Tía te invito a vino y se te van todas las penas,,España,Albacete,"(-2.181299, 38.672083)",Castilla la Mancha,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],female
71,71,71,126,147,2019-04-18 21:19:11.000,1.1189873607152764e+18,1.1189873607152764e+18,es,"{'id': '444f757437007080', 'url': 'https://api.twitter.com/1.1/geo/id/444f757437007080.json', 'place_type': 'admin', 'name': 'Cantabria', 'full_name': 'Cantabria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.853051, 42.758922], [-4.853051, 43.513549], [-3.1498559999999998, 43.513549], [-3.1498559999999998, 42.758922]]]}, 'attributes': {}}",@ESGARRIACRIES @Miguel_ooonn @llenguacatalana @JoaquimTorrent @Nostrum_123 A donde vas manzanas traigo,Cantabrus,España,Cantabria,"(-4.853051, 42.758922)",Cantabria,yes,"['manzanas', 'manzana']",100.0,48.0,0.0,0.6,0.0,4.0,"['Frutas', 'Frutas']",
72,72,72,127,148,2019-04-18 21:19:27.000,1.1189874308440964e+18,1.1189874308440964e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@Rosario49634436 @carmenporter_ Es que no me gusta el vino 🤦‍♀️🤷‍♀️,Manuela,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],female
73,73,73,130,151,2019-04-18 21:22:28.000,1.1189881895894752e+18,1.1189881895894752e+18,es,"{'id': '82121f021e0f8b5b', 'url': 'https://api.twitter.com/1.1/geo/id/82121f021e0f8b5b.json', 'place_type': 'city', 'name': 'Rincón de la Victoria', 'full_name': 'Rincón de la Victoria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.31798, 36.710218], [-4.31798, 36.758638], [-4.23075, 36.758638], [-4.23075, 36.710218]]]}, 'attributes': {}}","@LozanoHPSP 0,5 UGM, por lo menos. Prometo hacer galletas para el hospi también, pero ponte conmigo en UCI",Ther,España,Rincón de la Victoria,"(-4.31798, 36.710218)",Andalucía,yes,['galletas'],483.0,64.31,21.77,6.76,50.17,3.21,['Dulces'],
74,74,74,133,157,2019-04-18 21:30:27.000,1.118990199168602e+18,1.118990199168602e+18,es,"{'id': '358220cb0584bbe3', 'url': 'https://api.twitter.com/1.1/geo/id/358220cb0584bbe3.json', 'place_type': 'city', 'name': 'Cádiz', 'full_name': 'Cádiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.317663, 36.441775], [-6.317663, 36.543179], [-6.225463, 36.543179], [-6.225463, 36.441775]]]}, 'attributes': {}}","En rojo: los detesto
En naranja: me caen mal
En amarillo oscuro: indiferencia
En amarillo: me caen bien
En verde: m… https://t.co/yu7QjyHDl8",Jose,España,Cádiz,"(-6.317663, 36.441775)",Andalucía,yes,['naranja'],76.0,17.2,0.0,1.6,0.0,4.0,['Frutas'],male
75,75,75,134,158,2019-04-18 21:30:46.000,1.118990278927487e+18,1.118990278927487e+18,es,"{'id': '9ead943d76285147', 'url': 'https://api.twitter.com/1.1/geo/id/9ead943d76285147.json', 'place_type': 'city', 'name': 'Alcobendas', 'full_name': 'Alcobendas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.701546, 40.501348], [-3.701546, 40.588844], [-3.550223, 40.588844], [-3.550223, 40.501348]]]}, 'attributes': {}}",Al impaciente se le olvida la miel del presente,Sarayyy,España,Alcobendas,"(-3.701546, 40.501348)",Madrid,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces'],
76,76,76,135,159,2019-04-18 21:31:28.000,1.1189904550840608e+18,1.1189904550840608e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","@Andy66Warhol @JuanSurezSurez1 @ahorapodemos !Pedazo de ASQUEROSO! No me extraña que tengan prohibido comer cerdo,… https://t.co/yxICqN9GM7",Montserrat,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes'],female
77,77,77,140,167,2019-04-18 21:41:25.000,1.1189929585341644e+18,1.1189929585341644e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","Nata montada, sirope de fresa, sirope de chocolate y leche condensada... Que muy de Semana Santa no sé si es el pos… https://t.co/hCs9t7PBeu",Francisco,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,"['leche', 'chocolate', 'fresa', 'Nata', 'sirope de chocolate']",853.3299999999997,146.43,55.94000000000001,15.659999999999998,104.0,5.33,"['Productos lacteos', 'Dulces', 'Frutas', 'Productos lacteos', 'Dulces']",male
78,78,78,141,169,2019-04-18 21:42:33.000,1.11899324430882e+18,1.11899324430882e+18,es,"{'id': '95e3b8cc42de590d', 'url': 'https://api.twitter.com/1.1/geo/id/95e3b8cc42de590d.json', 'place_type': 'city', 'name': 'Suances', 'full_name': 'Suances, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.097151, 43.383139], [-4.097151, 43.445242], [-4.016889, 43.445242], [-4.016889, 43.383139]]]}, 'attributes': {}}",@cris83bcn @Pilar46476746 Con jamón o chorizo y buen Vino poquísimo 🍷🍷🍷👍,José,España,Suances,"(-4.097151, 43.383139)",Cantabria,yes,"['jamón', 'Vino', 'chorizo']",713.0,2.4,45.7,56.03,156.6,0.0,"['Carnes', 'Bebidas Alcoholicas', 'Carnes']",male
79,79,79,142,170,2019-04-18 21:42:36.000,1.118993253775364e+18,1.118993253775364e+18,es,"{'id': '00ab08eef1b62e92', 'url': 'https://api.twitter.com/1.1/geo/id/00ab08eef1b62e92.json', 'place_type': 'city', 'name': 'Las Palmas de Gran Canaria', 'full_name': 'Las Palmas de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.525504, 28.024813], [-15.525504, 28.181213], [-15.394194, 28.181213], [-15.394194, 28.024813]]]}, 'attributes': {}}",@fuiesther … dos riñones 🔁➡️,AC,España,Las Palmas de Gran Canaria,"(-15.525504, 28.024813)",Islas Canarias,yes,['riñones'],107.0,0.0,4.32,16.8,375.0,0.0,['Carnes'],male
80,80,80,144,173,2019-04-18 21:45:14.000,1.1189939189122868e+18,1.1189939189122868e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Que bonita es la cerveza, amigos.",Dianona,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas'],
81,81,81,145,174,2019-04-18 21:45:35.000,1.1189940043964006e+18,1.1189940043964006e+18,es,"{'id': '00ab08eef1b62e92', 'url': 'https://api.twitter.com/1.1/geo/id/00ab08eef1b62e92.json', 'place_type': 'city', 'name': 'Las Palmas de Gran Canaria', 'full_name': 'Las Palmas de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.525504, 28.024813], [-15.525504, 28.181213], [-15.394194, 28.181213], [-15.394194, 28.024813]]]}, 'attributes': {}}",@GuiN30 Ni yo... Será porque no se debe comer carne hoy...,Aris,España,Las Palmas de Gran Canaria,"(-15.525504, 28.024813)",Islas Canarias,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes'],male
82,82,82,147,176,2019-04-18 21:47:31.000,1.1189944919255695e+18,1.1189944919255695e+18,es,"{'id': '53027abed1fefd7f', 'url': 'https://api.twitter.com/1.1/geo/id/53027abed1fefd7f.json', 'place_type': 'city', 'name': 'Malgrat de Mar', 'full_name': 'Malgrat de Mar, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.714743, 41.635033], [2.714743, 41.667029], [2.7779499999999997, 41.667029], [2.7779499999999997, 41.635033]]]}, 'attributes': {}}",@alaibcn Me encantan las alcachofas...🤤,juan,España,Malgrat de Mar,"(2.714743, 41.635033)",Cataluña,yes,['alcachofas'],18.0,1.2,0.16,2.9,0.0,9.4,['Vegetales'],male
83,83,83,149,178,2019-04-18 21:50:39.000,1.1189952823504856e+18,1.1189952823504856e+18,es,"{'id': '74726fb3c92d7037', 'url': 'https://api.twitter.com/1.1/geo/id/74726fb3c92d7037.json', 'place_type': 'city', 'name': 'Badajoz', 'full_name': 'Badajoz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.1602879999999995, 38.554325], [-7.1602879999999995, 39.194551], [-6.552066, 39.194551], [-6.552066, 38.554325]]]}, 'attributes': {}}","Yo no digo ná que después tó se sabe.🙄
Pero el queso es de oveja y bien curado. #Pista 😏😋
Cenando en...🤔
Aaadioos..… https://t.co/ZpMWBPtGxv",PakitoVaca,España,Badajoz,"(-7.1602879999999995, 38.554325)",Extremadura,yes,"['queso', 'oveja']",685.0,0.51,50.6,53.37000000000001,134.4,0.0,"['Productos lacteos', 'Carnes']",
84,84,84,150,179,2019-04-18 21:51:35.000,1.1189955159438624e+18,1.1189955159438624e+18,es,"{'id': 'f16c68bbc3433530', 'url': 'https://api.twitter.com/1.1/geo/id/f16c68bbc3433530.json', 'place_type': 'city', 'name': 'Almedinilla', 'full_name': 'Almedinilla, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.114087, 37.400128], [-4.114087, 37.48682], [-4.000366, 37.48682], [-4.000366, 37.400128]]]}, 'attributes': {}}",@Gray_Greymane TOP 5 COSAS CON CHOCOLATE,King,Spain,Almedinilla,"(-4.114087, 37.400128)",Andalucía,yes,['CHOCOLATE'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],male
85,85,85,152,182,2019-04-18 21:51:51.000,1.1189955828850278e+18,1.1189955828850278e+18,es,"{'id': '8c7e359a5777a6db', 'url': 'https://api.twitter.com/1.1/geo/id/8c7e359a5777a6db.json', 'place_type': 'city', 'name': 'Utrera', 'full_name': 'Utrera, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.049769, 36.916092], [-6.049769, 37.25292], [-5.589326, 37.25292], [-5.589326, 36.916092]]]}, 'attributes': {}}",por cierto té,,Spain,Utrera,"(-6.049769, 36.916092)",Andalucía,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas'],female
86,86,86,155,185,2019-04-18 21:56:34.000,1.1189967711228846e+18,1.1189967711228846e+18,es,"{'id': 'f16c68bbc3433530', 'url': 'https://api.twitter.com/1.1/geo/id/f16c68bbc3433530.json', 'place_type': 'city', 'name': 'Almedinilla', 'full_name': 'Almedinilla, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.114087, 37.400128], [-4.114087, 37.48682], [-4.000366, 37.48682], [-4.000366, 37.400128]]]}, 'attributes': {}}",@Gray_Greymane Lo que acapare tu imaginación mientras tenga chocolate,King,Spain,Almedinilla,"(-4.114087, 37.400128)",Andalucía,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],male
87,87,87,159,189,2019-04-18 22:01:54.000,1.1189981125033084e+18,1.1189981125033084e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@ArianaFerreira1 Yo pensé que si eras fresa, no plaza de toros :(",Laura,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['fresa'],36.0,14.0,0.5,0.7,0.0,2.2,['Frutas'],female
88,88,88,161,191,2019-04-18 22:04:17.000,1.1189987102922383e+18,1.1189987102922383e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Llevo 8 meses sin beber alcohol y me acabo de tomar una copita de vino y mi cabeza va a explotar. En que momento he… https://t.co/meGTXQKPV5,Pat,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],female
89,89,89,162,192,2019-04-18 22:05:33.000,1.1189990318192476e+18,1.1189990318192476e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}","Acaban paellas y comienza la cuenta atrás para romería, necesito un hígado nuevo 🤯😷",Natalia,España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes,"['hígado', 'paella']",310.0,18.64,10.44,34.49,536.81,0.5,"['Carnes', 'Cereales y derivados']",female
90,90,90,163,193,2019-04-18 22:07:13.000,1.1189994487037092e+18,1.1189994487037092e+18,es,"{'id': '9e6a1e068c830c22', 'url': 'https://api.twitter.com/1.1/geo/id/9e6a1e068c830c22.json', 'place_type': 'city', 'name': 'Cuenca', 'full_name': 'Cuenca, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.355137, 39.826404], [-2.355137, 40.521563], [-1.6973479999999999, 40.521563], [-1.6973479999999999, 39.826404]]]}, 'attributes': {}}","No tengo ni ganas de una cerveza, lo nunca visto",María,España,Cuenca,"(-2.355137, 39.826404)",Castilla la Mancha,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas'],female
91,91,91,164,194,2019-04-18 22:11:05.000,1.1190004241310474e+18,1.1190004241310474e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","EL OTRO DÍA SALIO EL CERDO DE RONCERO DICIENDO QUE EL MEJOR JUGADOR DEL MUNDO ES EDEN HAZARD, Y EN ESTE VIDEO EDEN… https://t.co/s1N4lzqihX",FOR,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['CERDO'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes'],
92,92,92,165,195,2019-04-18 22:11:19.000,1.1190004833503684e+18,1.1190004833503684e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","No tengo chocolate ni sexo. Si no vuelvo a escribir en dos horas, recoged mis restos de la acera.",Libertad,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces'],female
93,93,93,166,197,2019-04-18 22:12:35.000,1.11900079909752e+18,1.11900079909752e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}","Me cago en la puta, no había visto el té pago el Uber memeo",Jenn,España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas'],female
94,94,94,167,199,2019-04-18 22:14:53.000,1.1190013786371892e+18,1.1190013786371892e+18,es,"{'id': '4a48243dbd8e054f', 'url': 'https://api.twitter.com/1.1/geo/id/4a48243dbd8e054f.json', 'place_type': 'city', 'name': 'Leganés', 'full_name': 'Leganés, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.818156, 40.292663], [-3.818156, 40.365135], [-3.721019, 40.365135], [-3.721019, 40.292663]]]}, 'attributes': {}}",Me he tenido que quedar una hora más de lo que debía porque no dábamos a basto. No podéis haceros un cocido bien ri… https://t.co/2MUZJaHzDa,enrique,España,Leganés,"(-3.818156, 40.292663)",Madrid,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,['Carnes'],male
95,95,95,168,202,2019-04-18 22:17:28.000,1.1190020288212092e+18,1.1190020288212092e+18,es,"{'id': '342f9faf7392d4ce', 'url': 'https://api.twitter.com/1.1/geo/id/342f9faf7392d4ce.json', 'place_type': 'city', 'name': 'Logroño', 'full_name': 'Logroño, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.542232, 42.429049], [-2.542232, 42.519984], [-2.341476, 42.519984], [-2.341476, 42.429049]]]}, 'attributes': {}}","Cebolla asada, yema de huevo y puré de patata más un pedacito de pescado ahumado. Cuatro ingredientes humildes para… https://t.co/oQswTdp8Ga",Julia,España,Logroño,"(-2.542232, 42.429049)",La Rioja,yes,"['huevo', 'pescado', 'Cebolla', 'yema de huevo']",628.0,7.899999999999999,44.2,50.225,1538.6,1.8,"['Productos lacteos', 'Pescado, moluscos y marisco', 'Vegetales', 'Productos avicolas']",female
96,96,96,169,203,2019-04-18 22:18:14.000,1.1190022225647084e+18,1.1190022225647084e+18,es,"{'id': '2f5ccbf3d470843b', 'url': 'https://api.twitter.com/1.1/geo/id/2f5ccbf3d470843b.json', 'place_type': 'city', 'name': 'Rota', 'full_name': 'Rota, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.421242, 36.610389], [-6.421242, 36.735029], [-6.2968779999999995, 36.735029], [-6.2968779999999995, 36.610389]]]}, 'attributes': {}}",@Curvydeseo @enriqedpaezp_p @missloquesurja @alouquadelsur @polla19madrid Creo que la cosa va más de vino.,Sr,España,Rota,"(-6.421242, 36.610389)",Andalucía,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas'],
97,97,97,173,207,2019-04-18 22:21:00.000,1.119002916776489e+18,1.119002916776489e+18,es,"{'id': 'c39d662e1b0b9534', 'url': 'https://api.twitter.com/1.1/geo/id/c39d662e1b0b9534.json', 'place_type': 'city', 'name': 'Ontinyent', 'full_name': 'Ontinyent, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.737775, 38.749698], [-0.737775, 38.867599], [-0.5600959999999999, 38.867599], [-0.5600959999999999, 38.749698]]]}, 'attributes': {}}","""La alcachofas es una flor, estáis comiendo flores"".

Berto Romero",David,España,Ontinyent,"(-0.737775, 38.749698)",Comunidad Valenciana,yes,"['Romero', 'alcachofas']",363.0,47.6,15.36,7.9,0.0,33.5,"['Hierbas y especias', 'Vegetales']",male
98,98,98,174,208,2019-04-18 22:21:12.000,1.1190029674059448e+18,1.1190029674059448e+18,es,"{'id': '590e9f3315ea23a7', 'url': 'https://api.twitter.com/1.1/geo/id/590e9f3315ea23a7.json', 'place_type': 'city', 'name': 'Santander', 'full_name': 'Santander, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889051, 43.434462], [-3.889051, 43.494818], [-3.763247, 43.494818], [-3.763247, 43.434462]]]}, 'attributes': {}}",@SunSwallowMe The Virgin cuscús sin ciruelas vs the Chad torrijas de torta de aceite,Brócoli,España,Santander,"(-3.889051, 43.434462)",Cantabria,yes,"['ciruela', 'ciruelas', 'aceite', 'torrija', 'torrijas']",1022.0,84.62,132.4,11.62,176.0,6.6,"['Frutas', 'Frutas', 'Grasas y aceites', 'Cereales y derivados', 'Cereales y derivados']",
99,99,99,176,210,2019-04-18 22:21:57.000,1.1190031562125926e+18,1.1190031562125926e+18,es,"{'id': 'e0a0449772626f00', 'url': 'https://api.twitter.com/1.1/geo/id/e0a0449772626f00.json', 'place_type': 'city', 'name': 'Sarria', 'full_name': 'Sarria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.54317, 42.697827], [-7.54317, 42.844107], [-7.327391, 42.844107], [-7.327391, 42.697827]]]}, 'attributes': {}}",@Watoreon No es trigo limpio. Todo lo sabe y de nada avisa.,LuisCeleiro,España,Sarria,"(-7.54317, 42.697827)",Galicia,yes,['trigo'],314.0,122.0,4.0,11.7,0.0,10.3,['Cereales y derivados'],
100,100,100,178,212,2019-04-18 22:22:24.000,1.119003272231162e+18,1.119003272231162e+18,es,"{'id': 'c38684a7e6a66610', 'url': 'https://api.twitter.com/1.1/geo/id/c38684a7e6a66610.json', 'place_type': 'city', 'name': 'Huesca', 'full_name': 'Huesca, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.517874, 42.027978], [-0.517874, 42.24508], [-0.336818, 42.24508], [-0.336818, 42.027978]]]}, 'attributes': {}}",Con unas almejas en salsa verde. De lujo. Ahora la madrugá... https://t.co/N02D6nlSqj,Lady,España,Huesca,"(-0.517874, 42.027978)",Aragón,yes,['salsa'],99.455,9.52,16.04,3.93,18.06,1.14,['Sopas'],female
101,101,101,180,214,2019-04-18 22:22:50.000,1.1190033818828596e+18,1.1190033818828596e+18,es,"{'id': '79df5ab27adfb479', 'url': 'https://api.twitter.com/1.1/geo/id/79df5ab27adfb479.json', 'place_type': 'city', 'name': 'San Miguel de Abona', 'full_name': 'San Miguel de Abona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.641266, 28.008584], [-16.641266, 28.133117], [-16.59606, 28.133117], [-16.59606, 28.008584]]]}, 'attributes': {}}",Cuando #GeorgeClooney te prepara la pizza... https://t.co/AlK8NRt37V,Ricardo,España,San Miguel de Abona,"(-16.641266, 28.008584)",Islas Canarias,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida'],male
102,102,102,181,215,2019-04-18 22:22:59.000,1.1190034172115476e+18,1.1190034172115476e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Rica pasta, buen producto y vinos italianos para elegir de una gran carta elegida por @matiaperantoni. ¿Seremos pri… https://t.co/gU3S2GIi24",Mar,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['vino', 'pasta']",323.0,47.74,2.26,9.58,30.0,4.58,"['Bebidas Alcoholicas', 'Cereales y derivados']",female
